Disease,ReadCode,MedCode,ReadTerm
Hypertension,G241.00,57288,Secondary benign hypertension
Hypertension,G241000,25371,Secondary benign renovascular hypertension
Hypertension,G241z00,51635,Secondary benign hypertension NOS
Hypertension,G244.00,34744,Hypertension secondary to endocrine disorders
Hypertension,G24z.00,16059,Secondary hypertension NOS
Hypertension,G24z000,31387,Secondary renovascular hypertension NOS
Hypertension,G24z100,31341,Hypertension secondary to drug
Hypertension,G24zz00,42229,Secondary hypertension NOS
Hypertension,G2y..00,18765,Other specified hypertensive disease
Hypertension,G2z..00,7057,Hypertensive disease NOS
Hypertension,G672.00,3979,Hypertensive encephalopathy
Hypertension,G672.11,31816,Hypertensive crisis
Hypertension,Gyu2.00,69753,[X]Hypertensive diseases
Hypertension,Gyu2000,102458,[X]Other secondary hypertension
Hypertension,Gyu2100,97533,[X]Hypertension secondary to other renal disorders
Hypertension,L122.00,66567,Other pre-existing hypertension in preg/childbirth/puerp
Hypertension,L122000,73586,Other pre-existing hypertension in preg/childb/puerp unspec
Hypertension,L122100,72030,Other pre-existing hypertension in preg/childb/puerp - deliv
Hypertension,L122300,96743,Other pre-exist hypertension in preg/childb/puerp-not deliv
Hypertension,L122z00,62432,Other pre-existing hypertension in preg/childb/puerp NOS
Hypertension,L127.00,43664,Pre-eclampsia or eclampsia with pre-existing hypertension
Hypertension,L127z00,93055,Pre-eclampsia or eclampsia + pre-existing hypertension NOS
Hypertension,L128.00,44549,Pre-exist hypertension compl preg childbirth and puerperium
Hypertension,L128000,60655,Pre-exist hyperten heart dis compl preg childbth+puerperium
Hypertension,L128200,52621,Pre-exist 2ndry hypertens comp preg childbth and puerperium
Hypertension,TJC7.00,21660,Adverse reaction to other antihypertensives
Hypertension,TJC7z00,20497,Adverse reaction to antihypertensives NOS
Hypertension,U60C500,63164,"[X]Oth antihyperten drug caus advers eff in therap use, NEC"
Hypertension,U60C511,30770,[X] Adverse reaction to other antihypertensives
Hypertension,U60C51A,44350,[X] Adverse reaction to antihypertensives NOS
Hypertension,C151.13,45175,Conn's syndrome
Hypertension,C151011,21181,Conn's syndrome
Hypertrophic Cardiomyopathy,G551.00,8010,Hypertrophic obstructive cardiomyopathy
Hypertrophic Cardiomyopathy,G554300,3499,Hypertrophic non-obstructive cardiomyopathy
Hypertrophic Cardiomyopathy,Gyu5M00,70648,[X]Other hypertrophic cardiomyopathy
Hypertrophy of nasal turbinates,H1y0.00,3557,Nasal turbinate hypertrophy
Hypertrophy of nasal turbinates,H10..00,1141,Deviated nasal septum - acquired
Hyposplenism,14N7.00,16827,H/O: splenectomy
Hyposplenism,7840100,27514,Total splenectomy
Hyposplenism,7840300,1393,Splenectomy NEC
Hyposplenism,7840400,31041,Laparoscopic total splenectomy
Hyposplenism,7840.00,34310,Total excision of spleen
Hyposplenism,7840.11,2759,Total splenectomy
Hyposplenism,7840y00,102966,Other specified total excision of spleen
Hyposplenism,7840z00,59784,Total excision of spleen NOS
Hyposplenism,7841.00,48198,Other excision of spleen
Hyposplenism,7841y00,102207,Other specified other excision of spleen
Hyposplenism,7841z00,64291,Other excision of spleen NOS
Hyposplenism,D415400,66973,Splenic atrophy
Hyposplenism,D415600,66980,Splenic fibrosis
Hyposplenism,D415700,9368,Splenic infarction
Hyposplenism,D415800,62557,Non-traumatic rupture of spleen
Hyposplenism,D415A00,39034,Hyposplenism
Hyposplenism,PK01.00,22319,Absent spleen
Hyposplenism,PK01.11,10505,Asplenia
Hyposplenism,PK06.00,71462,Hypoplasia of spleen
Immunodeficiencies,C390000,15137,Hypogammaglobulinaemia NOS
Immunodeficiencies,C390100,8548,Selective IgA immunodeficiency
Immunodeficiencies,C390200,18701,Selective IgM immunodeficiency
Immunodeficiencies,C390300,18700,Selective IgG immunodeficiency
Immunodeficiencies,C390400,68440,Other selective immunoglobulin deficiency
Immunodeficiencies,C390500,57161,Congenital hypogammaglobulinaemia
Immunodeficiencies,C390511,65603,Bruton's agammaglobulinaemia
Immunodeficiencies,C390512,60880,Congenital X-linked agammaglobulinaemia
Immunodeficiencies,C390600,69373,Immunodeficiency with IgM hypergammaglobulinaemia
Immunodeficiencies,C390700,57322,Common variable immunodeficiency
Immunodeficiencies,C390800,92569,Transient infant hypogammaglobulinaemia
Immunodeficiencies,C390900,62598,Agammaglobulinaemia NEC
Immunodeficiencies,C390A00,69184,Dysimmunoglobulinaemia NEC
Immunodeficiencies,C390A11,43653,Dysgammaglobulinaemia NEC
Immunodeficiencies,C390B00,60026,Antibod def wth nr-norm imunoglob/or wth hyperimunoglobaemia
Immunodeficiencies,C390.00,44147,Deficiencies of humoral immunity
Immunodeficiencies,C390.11,35682,Agammaglobulinaemia
Immunodeficiencies,C390y00,69854,Other specified deficiency of humoral immunity
Immunodeficiencies,C390z00,16295,Deficiency of humoral immunity NOS
Immunodeficiencies,C391000,50665,Predominantly T-cell immuno-deficiency NOS
Immunodeficiencies,C391011,48035,T-lymphocyte deficiency
Immunodeficiencies,C391012,60758,Cellular immunity syndrome
Immunodeficiencies,C391100,10955,Di George syndrome
Immunodeficiencies,C391200,31322,Wiskott - Aldrich syndrome
Immunodeficiencies,C391211,42439,Thrombocytopenic eczema with immunodeficiency
Immunodeficiencies,C391.00,48307,Deficiencies of cell-mediated immunity
Immunodeficiencies,C392100,48293,Severe combined immunodeficiency
Immunodeficiencies,C392111,94120,Swiss type agammaglobulinaemia
Immunodeficiencies,C392300,31541,Severe combined immunodefiency with reticular dysgenesis
Immunodeficiencies,C392400,66073,Severe combined immunodef with low T- and B-cell numbers
Immunodeficiencies,C392500,49542,Severe combined immunodef with low or normal B-cell numbers
Immunodeficiencies,C392600,72804,Adenosine deaminase deficiency
Immunodeficiencies,C392700,93936,Purine nucleoside phosphorylase deficiency
Immunodeficiencies,C392800,50526,Major histocompatibility complex class I deficiency
Immunodeficiencies,C392900,103977,Major histocompatibility complex class II deficiency
Immunodeficiencies,C392.00,62236,Combined immunity deficiency
Immunodeficiencies,C392z00,62328,Combined immunity deficiency NOS
Immunodeficiencies,C393.00,3129,Unspecified immunity deficiency
Immunodeficiencies,C395.00,65617,Immunodeficiency with short-limbed stature
Immunodeficiencies,C396.00,56108,Immunodef follow hereditary defect respon Epstein-Barr vir
Immunodeficiencies,C397.00,54203,Hyperimmunoglobulin E syndrome
Immunodeficiencies,C398000,93892,Com var immunodef with predom abn B-cell numbers and functns
Immunodeficiencies,C398200,66857,Common variable immunodef wth autoantibod to B- or T-cells
Immunodeficiencies,C398.00,21975,Common variable immunodeficiency
Immunodeficiencies,C39X.00,39800,"Immunodeficiency associated+major defect, unspecified"
Immunodeficiencies,C39y000,54904,Lymphocyte function antigen-1 defect
Immunodeficiencies,Cyu0000,106788,[X]Other immunodeficiencies+predominantly antibody defects
Immunodeficiencies,Cyu0400,73131,[X]Other common variable immunodeficiencies
Immunodeficiencies,Cyu0500,66386,[X]Other specified immunodeficiency disorders
Immunodeficiencies,Cyu0100,112962,[X]Other combined immunodeficiency disorders
Immunodeficiencies,C392200,114473,Thymic aplasia or dysplasia with immunodeficiency
Infection of bones and joints,AC23000,37122,Echinococcus granulosus infection of bone
Infection of bones and joints,N300.12,39830,Acute bone infection
Infection of bones and joints,N302.11,7155,Bone infection
Infection of bones and joints,N30z.00,43058,Bone infection NOS
Infection of bones and joints,N30z000,111877,"Bone infection NOS, of unspecified site"
Infection of bones and joints,N30z100,113347,"Bone infection NOS, of the shoulder region"
Infection of bones and joints,N30z200,70188,"Bone infection NOS, of the upper arm"
Infection of bones and joints,N30z300,114366,"Bone infection NOS, of the forearm"
Infection of bones and joints,N30z400,53854,"Bone infection NOS, of the hand"
Infection of bones and joints,N30z500,94576,"Bone infection NOS, of the pelvic/thigh"
Infection of bones and joints,N30z600,69280,"Bone infection NOS, of the lower leg"
Infection of bones and joints,N30z700,68844,"Bone infection NOS, of ankle and foot"
Infection of bones and joints,N30z800,54394,"Bone infection NOS, of other specified site"
Infection of bones and joints,N30z900,71357,"Bone infection NOS, of multiple sites"
Infection of bones and joints,N30zz00,37928,Bone infection NOS
Infection of bones and joints,SP06500,95479,Infection of bone graft
Infection of bones and joints,SP06600,112497,Infection of bone allograft
Infection of bones and joints,A985.00,57670,Gonococcal joint infection
Infection of bones and joints,A985z00,104978,Gonococcal joint infection NOS
Infection of bones and joints,AyuJ200,106978,[X]Sequelae of tuberculosis of bones and joints
Infection of bones and joints,A15..00,3596,Tuberculosis of bones and joints
Infection of bones and joints,AE03.00,73549,Late effects of tuberculosis of bones and joints
Infection of bones and joints,AB65600,69732,Osseous cryptococcosis
Infection of bones and joints,AC23000,37122,Echinococcus granulosus infection of bone
Infection of bones and joints,N010000,41340,Pyogenic arthritis of unspecified site
Infection of bones and joints,N010x00,73312,Pyogenic arthritis of multiple sites
Infection of bones and joints,N010300,61877,Pyogenic arthritis of the forearm
Infection of bones and joints,N010500,34066,Pyogenic arthritis of the pelvic region and thigh
Infection of bones and joints,N010611,7381,Knee pyogenic arthritis
Infection of bones and joints,N010511,17561,Hip pyogenic arthritis
Infection of bones and joints,N010100,44671,Pyogenic arthritis of the shoulder region
Infection of bones and joints,N010311,51168,Wrist pyogenic arthritis
Infection of bones and joints,N010400,39304,Pyogenic arthritis of the hand
Infection of bones and joints,N010711,60670,Ankle pyogenic arthritis
Infection of bones and joints,N010700,60410,Pyogenic arthritis of the ankle and foot
Infection of bones and joints,N010200,53283,Pyogenic arthritis of the upper arm
Infection of bones and joints,N010600,46033,Pyogenic arthritis of the lower leg
Infection of bones and joints,N010211,17563,Elbow pyogenic arthritis
Infection of bones and joints,N010z00,66926,Pyogenic arthritis NOS
Infection of bones and joints,N010.00,4206,Pyogenic arthritis
Infection of bones and joints,N010y00,14975,Pyogenic arthritis of other specified sites
Infection of bones and joints,N302a00,24002,Osteomyelitis of vertebra
Infection of bones and joints,N12zG00,58786,Infection of intervertebral disc - pyogenic
Infection of bones and joints,N304.00,43370,Tuberculosis of spine (Pott's)
Infection of bones and joints,N304.11,6553,Tuberculosis of spine
Infection of bones and joints,N11y000,61090,Brucella spondylitis
Infection of bones and joints,N11y100,49740,Enterobacterial spondylitis
Infection of bones and joints,N300Z00,10208,Acute haematogenous osteomyelitis
Infection of bones and joints,N301400,64163,Chronic osteomyelitis of the hand
Infection of bones and joints,N300E00,67357,Acute osteomyelitis-coccyx
Infection of bones and joints,N303300,70688,"Periostitis without osteomyelitis, of the forearm"
Infection of bones and joints,N302400,50329,Unspecified osteomyelitis of the hand
Infection of bones and joints,N301A00,70640,Chronic osteomyelitis-cervical spine
Infection of bones and joints,N300600,16044,Acute osteomyelitis of the lower leg
Infection of bones and joints,N303000,4577,"Periostitis without osteomyelitis, of unspecified site"
Infection of bones and joints,N300K00,57882,Acute osteomyelitis-ulna
Infection of bones and joints,N301.00,2663,Chronic osteomyelitis
Infection of bones and joints,N300Y00,54301,Acute osteomyelitis-phalanx of toe
Infection of bones and joints,N300W00,100321,Acute osteomyelitis-other tarsal bone
Infection of bones and joints,N300D00,71728,Acute osteomyelitis-sacrum
Infection of bones and joints,N302900,72108,Unspecified osteomyelitis of multiple sites
Infection of bones and joints,N300500,48644,Acute osteomyelitis of the pelvic region and thigh
Infection of bones and joints,N300M00,52775,Acute osteomyelitis-metacarpal
Infection of bones and joints,N300V00,62006,Acute osteomyelitis-talus
Infection of bones and joints,N302700,24304,Unspecified osteomyelitis of the ankle and foot
Infection of bones and joints,A022400,44268,Salmonella osteomyelitis
Infection of bones and joints,N301200,57083,Chronic osteomyelitis of the upper arm
Infection of bones and joints,N301B00,115024,Chronic osteomyelitis-thoracic spine
Infection of bones and joints,J064.12,21800,Osteomyelitis - jaw
Infection of bones and joints,F4G0400,61717,Orbital osteomyelitis
Infection of bones and joints,N300X00,42905,Acute osteomyelitis-metatarsal
Infection of bones and joints,N303600,29731,"Periostitis without osteomyelitis, of the lower leg"
Infection of bones and joints,N301600,38688,Chronic osteomyelitis of the lower leg
Infection of bones and joints,N303100,67773,"Periostitis without osteomyelitis, of the shoulder region"
Infection of bones and joints,N303800,66877,"Periostitis without osteomyelitis, of other specified site"
Infection of bones and joints,N301900,62022,Chronic osteomyelitis of multiple sites
Infection of bones and joints,J064400,72199,Acute osteomyelitis of jaw
Infection of bones and joints,N25..00,25737,"SAPHO syndrome Synov, Acne, Pustul, Hyperost, Osteomyelitis"
Infection of bones and joints,N300B00,61365,Acute osteomyelitis-thoracic spine
Infection of bones and joints,N300300,45864,Acute osteomyelitis of the forearm
Infection of bones and joints,N302800,48051,Unspecified osteomyelitis of other specified site
Infection of bones and joints,N300N00,37955,Acute osteomyelitis-phalanx of finger/thumb
Infection of bones and joints,N302100,51316,Unspecified osteomyelitis of the shoulder region
Infection of bones and joints,N303400,95580,"Periostitis without osteomyelitis, of the hand"
Infection of bones and joints,N302600,25558,Unspecified osteomyelitis of the lower leg
Infection of bones and joints,N301511,93017,Pelvis - chronic osteomyelitis
Infection of bones and joints,N301512,50258,Thigh - chronic osteomyelitis
Infection of bones and joints,N308300,115293,Subacute osteomyelitis-sacrum
Infection of bones and joints,N301C00,54963,Chronic osteomyelitis-lumbar spine
Infection of bones and joints,N303700,54933,"Periostitis without osteomyelitis, of the ankle and foot"
Infection of bones and joints,N301700,24378,Chronic osteomyelitis of the ankle and foot
Infection of bones and joints,N30..00,20342,"Osteomyelitis, periostitis, other infections affecting bone"
Infection of bones and joints,N300S00,34421,Acute osteomyelitis-tibia
Infection of bones and joints,N303900,73823,"Periostitis without osteomyelitis, of multiple sites"
Infection of bones and joints,J064500,16064,Chronic osteomyelitis of jaw
Infection of bones and joints,N300512,46146,Pelvis acute osteomyelitis
Infection of bones and joints,N300A00,62021,Acute osteomyelitis-cervical spine
Infection of bones and joints,N300200,56046,Acute osteomyelitis of the upper arm
Infection of bones and joints,N300J00,60400,Acute osteomyelitis-radius
Infection of bones and joints,N300711,39560,Ankle - acute osteomyelitis
Infection of bones and joints,N302000,14783,Unspecified osteomyelitis of unspecified site
Infection of bones and joints,N300712,37676,Foot - acute osteomyelitis
Infection of bones and joints,N300L00,113297,Acute osteomyelitis-carpal bone
Infection of bones and joints,N301D00,70639,Chronic osteomyelitis-sacrum
Infection of bones and joints,N300U00,40491,Acute osteomyelitis-calcaneum
Infection of bones and joints,N301100,41670,Chronic osteomyelitis of the shoulder region
Infection of bones and joints,N301800,66433,Chronic osteomyelitis of other specified site
Infection of bones and joints,N300R00,57250,Acute osteomyelitis-patella
Infection of bones and joints,NyuC000,99396,[X]Other acute osteomyelitis
Infection of bones and joints,N301712,46501,Foot - chronic osteomyelitis
Infection of bones and joints,N301711,57406,Ankle - chronic osteomyelitis
Infection of bones and joints,NyuC100,96759,[X]Other chronic haematogenous osteomyelitis
Infection of bones and joints,N300100,42942,Acute osteomyelitis of the shoulder region
Infection of bones and joints,N302300,58066,Unspecified osteomyelitis of the forearm
Infection of bones and joints,N302.00,2132,Unspecified osteomyelitis
Infection of bones and joints,N309.00,23659,Subacute osteomyelitis
Infection of bones and joints,N308100,99410,Subacute osteomyelitis-thoracic spine
Infection of bones and joints,NyuC300,72873,[X]Other osteomyelitis
Infection of bones and joints,N301L00,40496,Chronic multifocal osteomyelitis
Infection of bones and joints,N301E00,113620,Chronic osteomyelitis-coccyx
Infection of bones and joints,N300T00,53379,Acute osteomyelitis-fibula
Infection of bones and joints,N303500,73056,"Periostitis without osteomyelitis, of pelvic region/thigh"
Infection of bones and joints,N301z00,48882,Chronic osteomyelitis NOS
Infection of bones and joints,N300H00,63841,Acute osteomyelitis-humerus
Infection of bones and joints,N300Q00,35090,Acute osteomyelitis-femur
Infection of bones and joints,N301M00,18013,Chronic osteomyelitis with draining sinus
Infection of bones and joints,N302200,42160,Unspecified osteomyelitis of the upper arm
Infection of bones and joints,N300000,23599,Acute osteomyelitis of unspecified site
Infection of bones and joints,N302z00,34626,Unspecified osteomyelitis NOS
Infection of bones and joints,N300900,57619,Acute osteomyelitis of multiple sites
Infection of bones and joints,N300z00,46532,Acute osteomyelitis NOS
Infection of bones and joints,N303z00,55963,Periostitis without osteomyelitis NOS
Infection of bones and joints,N301300,68845,Chronic osteomyelitis of the forearm
Infection of bones and joints,N303200,99583,"Periostitis without osteomyelitis, of the upper arm"
Infection of bones and joints,N300800,15967,Acute osteomyelitis of other specified site
Infection of bones and joints,N300P00,71313,Acute osteomyelitis-pelvis
Infection of bones and joints,N303.00,34232,Periostitis without osteomyelitis
Infection of bones and joints,N302500,4747,Unspecified osteomyelitis of the pelvic region and thigh
Infection of bones and joints,NyuC200,71809,[X]Other chronic osteomyelitis
Infection of bones and joints,N300511,20116,Hip acute osteomyelitis
Infection of bones and joints,N301000,49646,Chronic osteomyelitis of unspecified site
Infection of bones and joints,N300.00,5893,Acute osteomyelitis
Infection of bones and joints,N300F00,44749,Acute osteomyelitis-clavicle
Infection of bones and joints,N300700,24455,Acute osteomyelitis of the ankle and foot
Infection of bones and joints,N300400,67345,Acute osteomyelitis of the hand
Infection of bones and joints,N301.12,48574,Garre's sclerosing osteomyelitis
Infection of bones and joints,N300C00,57140,Acute osteomyelitis-lumbar spine
Infection of bones and joints,N300513,61612,Thigh acute osteomyelitis
Infection of bones and joints,N301500,52460,Chronic osteomyelitis of the pelvic region and thigh
Infection of bones and joints,N308.00,70794,Subacute osteomyelitis
Intervertebral disc disorders,7J20000,6261,Primary laminectomy excision of cervical intervert disc
Intervertebral disc disorders,7J20100,35008,Primary hemilaminectomy excision of cervical IV disc
Intervertebral disc disorders,7J20200,38645,Primary fenestration excision of cervical intervert disc
Intervertebral disc disorders,7J20300,11282,Primary anterior excis cervical IV disc & interbody fusion
Intervertebral disc disorders,7J20400,70697,Primary posterior excision of cervical intervertebral disc
Intervertebral disc disorders,7J20600,38447,Primary anterior excision of cervical intervertebr disc NEC
Intervertebral disc disorders,7J20700,22434,Primary microdiscectomy of cervical intervertebral disc
Intervertebral disc disorders,7J20.00,10018,Primary excision of cervical intervertebral disc
Intervertebral disc disorders,7J20800,56943,Primary laser excision of cervical intervertebral disc
Intervertebral disc disorders,7J20y00,67116,Primary excision of cervical intervertebral disc OS
Intervertebral disc disorders,7J20z00,56989,Primary excision of cervical intervertebral disc NOS
Intervertebral disc disorders,7J21000,27692,Revisional laminectomy excision of cervical intervert disc
Intervertebral disc disorders,7J21100,67582,Revisional hemilaminectomy excision cervical intervert disc
Intervertebral disc disorders,7J21200,60480,Revisional fenestration excision of cervical intervert disc
Intervertebral disc disorders,7J21300,71283,Revision anterior excision cervical disc and fusion
Intervertebral disc disorders,7J21400,96945,Revisional posterior excision of cervical intervert disc NEC
Intervertebral disc disorders,7J21600,65629,Revisional anterior excision cervical intervert disc NEC
Intervertebral disc disorders,7J21700,38863,Revisional microdiscectomy of cervical intervertebral disc
Intervertebral disc disorders,7J21.00,20752,Revisional excision of cervical intervertebral disc ops
Intervertebral disc disorders,7J21y00,64411,Revisional excision of cervical intervertebral disc OS
Intervertebral disc disorders,7J21z00,28002,Revisional excision of cervical intervertebral disc NOS
Intervertebral disc disorders,7J23000,9510,Primary anterior excision thoracic disc and fusion
Intervertebral disc disorders,7J23100,68316,Primary anterolateral excision thoracic intervert disc NEC
Intervertebral disc disorders,7J23200,51740,Primary costotransversectomy of thoracic intervertebral disc
Intervertebral disc disorders,7J23300,33490,Primary posterior decompression of thoracic disc
Intervertebral disc disorders,7J23400,38993,Primary anterolateral biopsy of thoracic intervertebral disc
Intervertebral disc disorders,7J23900,68323,Excision of thoracic intervertebral disc NEC
Intervertebral disc disorders,7J23w00,67255,Primary excision of thoracic intervertebral disc OS
Intervertebral disc disorders,7J23x00,70499,Primary excision of thoracic intervertebral disc NOS
Intervertebral disc disorders,7J24600,63160,Revisional excision of thoracic intervertebral disc NEC
Intervertebral disc disorders,7J24A00,104368,Revis anterol exc thoracic intervertebral disc graft HFQ
Intervertebral disc disorders,7J24B00,108670,Revision percutan endosc exc thoracic intervertebral disc
Intervertebral disc disorders,7J24x00,73016,Revisional excision thoracic intervertebral disc NOS
Intervertebral disc disorders,7J27000,60295,Prosthetic replacement of cervical intervertebral disc
Intervertebral disc disorders,7J27200,56812,Prosthetic replacement of lumbar intervertebral disc
Intervertebral disc disorders,7J32000,4355,Primary laminectomy excision of lumbar intervertebral disc
Intervertebral disc disorders,7J32100,24314,Primary fenestration excision of lumbar disc
Intervertebral disc disorders,7J32111,26431,Primary fenestration of lumbar intervertebral disc
Intervertebral disc disorders,7J32200,38934,Primary anterior excision of lumbar disc and fusion
Intervertebral disc disorders,7J32211,63883,Freebody anterior excision lumbar IV disc & interbody fusion
Intervertebral disc disorders,7J32300,67042,Primary anterior excision of lumbar disc NEC
Intervertebral disc disorders,7J32400,101266,Primary anterior excision of lumbar disc and posterior fusn
Intervertebral disc disorders,7J32500,106746,Primary ant excision lumbar disc+post instrumentation
Intervertebral disc disorders,7J32600,3219,Primary lumbar microdiscectomy
Intervertebral disc disorders,7J32700,56435,Primary posterior excision of lumbar disc
Intervertebral disc disorders,7J32.00,6809,Primary lumbar discectomy
Intervertebral disc disorders,7J32.11,21434,Primary excision of lumbar intervertebral disc
Intervertebral disc disorders,7J32.12,49941,Primary removal of lumbar intervertebral disc
Intervertebral disc disorders,7J32800,105948,Primary laser excision of lumbar intervertebral disc
Intervertebral disc disorders,7J32900,46143,Primary percutaneous intradiscal lumbar discectomy
Intervertebral disc disorders,7J32y00,50931,Other specified primary lumbar discectomy
Intervertebral disc disorders,7J32z00,8652,Primary excision of lumbar intervertebral disc NOS
Intervertebral disc disorders,7J33000,24607,Revisional laminectomy excision of lumbar intervert disc
Intervertebral disc disorders,7J33100,56329,Revisional fenestration excision of lumbar intervert disc
Intervertebral disc disorders,7J33200,31025,Revisional anterior excision of lumbar disc and fusion
Intervertebral disc disorders,7J33400,71960,Revisional anterior excision of lumbar disc and post fusion
Intervertebral disc disorders,7J33411,70878,Revisional anterior excision of lumbar disc and post fusion
Intervertebral disc disorders,7J33600,15921,Revisional lumbar microdiscectomy
Intervertebral disc disorders,7J33700,102312,Revisional posterior excision of lumbar disc
Intervertebral disc disorders,7J33.00,10198,Revisional lumbar discectomy
Intervertebral disc disorders,7J33.11,36708,Revisional excision of lumbar intervertebral disc
Intervertebral disc disorders,7J33.12,40487,Revisional removal of lumbar intervertebral disc
Intervertebral disc disorders,7J33y00,32549,Other specified revisional lumbar discectomy
Intervertebral disc disorders,7J33z00,48044,Revisional excision of lumbar intervertebral disc NOS
Intervertebral disc disorders,7J4H000,93771,Primary automated percutan mech excis cerv intervert disc
Intervertebral disc disorders,7J4J000,91613,Revisional automated percutan mech exc cerv intervert disc
Intervertebral disc disorders,7J4K000,47128,Primary percutaneous decompres coblat cerv intervert disc
Intervertebral disc disorders,7J4L000,68885,Revisional percutaneous decompres coblat cerv intervert disc
Intervertebral disc disorders,7J4M000,104215,Primary percut intrad radio thermocoag cerv intervert disc
Intervertebral disc disorders,F163000,99739,Myelopathy due to intervertebral disc disease
Intervertebral disc disorders,F337100,33604,Nerve root and plexus compressions in intervert disc disord
Intervertebral disc disorders,N120.00,7066,Cervical disc displacement without myelopathy
Intervertebral disc disorders,N120.11,27704,Prolapsed cervical intervertebral disc without myelopathy
Intervertebral disc disorders,N120.12,3680,Cervical disc displacement
Intervertebral disc disorders,N121.00,23390,Thoracic disc displacement without myelopathy
Intervertebral disc disorders,N121.11,29453,Prolapsed thoracic intervertebral disc without myelopathy
Intervertebral disc disorders,N122.00,1575,Lumbar disc displacement
Intervertebral disc disorders,N122.11,643,Prolapsed lumbar intervertebral disc
Intervertebral disc disorders,N123.00,20013,"Disc displacement, site unspecified, without myelopathy"
Intervertebral disc disorders,N123.11,6150,Intervertebral disc prolapse NOS
Intervertebral disc disorders,N123.12,14682,Prolapsed intervertebral disc without myelopathy
Intervertebral disc disorders,N124000,96440,Schmorl's nodes of unspecified region
Intervertebral disc disorders,N124100,67407,Schmorl's nodes of the thoracic region
Intervertebral disc disorders,N124200,60629,Schmorl's nodes of the lumbar region
Intervertebral disc disorders,N124.00,16082,Schmorl's nodes
Intervertebral disc disorders,N124z00,71278,"Schmorl's nodes, region NOS"
Intervertebral disc disorders,N125.00,1500,Cervical disc degeneration
Intervertebral disc disorders,N126.00,4326,Thoracic disc degeneration
Intervertebral disc disorders,N127.00,623,Lumbar disc degeneration
Intervertebral disc disorders,N128.00,825,Degenerative disc disease NOS
Intervertebral disc disorders,N129000,70843,Unspecified disc disorder with myelopathy
Intervertebral disc disorders,N129100,9372,Cervical disc disorder with myelopathy
Intervertebral disc disorders,N129200,51550,Thoracic disc disorder with myelopathy
Intervertebral disc disorders,N129300,28878,Lumbar disc disorder with myelopathy
Intervertebral disc disorders,N129.00,27642,Disc disorder with myelopathy
Intervertebral disc disorders,N129.11,23907,Prolapsed intervertebral disc with associated myelopathy
Intervertebral disc disorders,N129z00,56382,Disc disorder with myelopathy NOS
Intervertebral disc disorders,N12B000,25135,Cervical disc prolapse with myelopathy
Intervertebral disc disorders,N12B100,51691,Thoracic disc prolapse with myelopathy
Intervertebral disc disorders,N12B200,12750,Lumbar disc prolapse with myelopathy
Intervertebral disc disorders,N12B.00,20726,Disc prolapse with myelopathy
Intervertebral disc disorders,N12C000,24698,Cervical disc prolapse with radiculopathy
Intervertebral disc disorders,N12C100,40333,Thoracic disc prolapse with radiculopathy
Intervertebral disc disorders,N12C200,21025,Lumbar disc prolapse with radiculopathy
Intervertebral disc disorders,N12C300,22866,Lumbar disc prolapse with cauda equina compression
Intervertebral disc disorders,N12C400,8823,Prolapsed lumbar intervertebral disc with sciatica
Intervertebral disc disorders,N12C.00,11212,Disc prolapse with radiculopathy
Intervertebral disc disorders,N12..00,642,Intervertebral disc disorders
Intervertebral disc disorders,N12z000,56595,Other disc disorders of unspecified site
Intervertebral disc disorders,N12z100,37193,Other cervical disc disorders
Intervertebral disc disorders,N12z200,59346,Other thoracic disc disorders
Intervertebral disc disorders,N12z300,22690,Other lumbar disc disorders
Intervertebral disc disorders,N12z500,22791,Annular tear of cervical disc
Intervertebral disc disorders,N12z600,55065,Resorption of cervical disc
Intervertebral disc disorders,N12z700,41092,Calcification of cervical disc
Intervertebral disc disorders,N12z900,64377,Annular tear of thoracic disc
Intervertebral disc disorders,N12zB00,65660,Calcification of thoracic disc
Intervertebral disc disorders,N12zD00,24138,Annular tear of lumbar disc
Intervertebral disc disorders,N12zE00,63623,Resorption of lumbar disc
Intervertebral disc disorders,N12zF00,67223,Calcification of lumbar disc
Intervertebral disc disorders,N12zH00,6037,Cervical disc disorder with radiculopathy
Intervertebral disc disorders,N12z.00,25742,Other and unspecified disc disorders
Intervertebral disc disorders,N12zz00,37512,Disc disorders NOS
Intervertebral disc disorders,Nyu7000,95690,[X]Other cervical disc displacement
Intervertebral disc disorders,Nyu7100,53831,[X]Other cervical disc degeneration
Intervertebral disc disorders,Nyu7200,63609,[X]Other cervical disc disorders
Intervertebral disc disorders,Nyu7300,101552,[X]Lumbar+other intervertebral disc disordrs with myelopathy
Intervertebral disc disorders,Nyu7400,98570,[X]Lumbar+other intervertbrl disc disordrs with radiculopthy
Intervertebral disc disorders,Nyu7600,69781,[X]Other specified intervertebral disc degeneration
Intervertebral disc disorders,Nyu7700,106869,[X]Other specified intervertebral disc disorders
Intervertebral disc disorders,Nyu7B00,69838,"[X]Cervical disc disorder, unspecified"
Intervertebral disc disorders,Zw04000,50224,[Q] Central disc prolapse
Intervertebral disc disorders,Zw04100,72597,[Q] Posterolateral disc prolapse
Intervertebral disc disorders,Zw04200,73911,[Q] Sequestrated disc prolapse
Intervertebral disc disorders,7J4N.00,95167,Revisional percut intrad radiofreq thermocoag intervert disc
Intervertebral disc disorders,7J4K.00,94944,Primary percutaneous decompression us coblat intervert disc
